employee_id,age,gender,marital_status,department,job_role,job_level,monthly_income,hourly_rate,years_at_company,years_in_current_role,years_since_last_promotion,work_life_balance,job_satisfaction,performance_rating,training_hours_last_year,overtime,project_count,average_hours_worked_per_week,absenteeism,work_environment_satisfaction,relationship_with_manager,job_involvement,distance_from_home,number_of_companies_worked,attrition
4777,32,1,2,3,1,3,14820,57,13,9,1,2,5,2,41,0,9,45,1,4,3,1,14,2,0
4778,26,0,1,0,1,2,12621,84,1,8,9,4,2,3,10,1,1,54,7,1,3,3,25,1,0
4779,34,0,0,4,0,1,11718,55,16,4,7,4,5,4,36,0,4,34,12,2,3,1,16,2,0
4780,38,0,1,2,2,2,4808,58,19,3,8,1,4,4,67,0,1,59,17,2,3,1,26,3,1
4781,54,1,1,0,0,5,12402,43,11,3,3,4,1,1,37,1,9,37,3,4,2,2,36,3,0
4782,36,1,1,4,1,2,11175,82,22,6,7,3,5,1,80,0,7,39,17,3,1,3,21,4,0
4783,54,1,2,0,2,3,12240,96,2,2,9,2,1,3,60,1,6,57,14,4,2,4,14,1,0
4784,38,1,2,3,2,3,18026,93,1,11,4,3,5,4,60,1,1,46,13,3,2,1,12,3,0
4785,39,1,2,1,0,5,7668,39,13,3,8,4,3,2,92,1,1,48,14,1,1,4,41,3,1
4786,55,0,0,3,0,3,19300,82,17,1,1,1,3,3,14,0,6,53,15,1,3,1,28,2,0
4787,54,1,1,2,2,2,12346,28,14,10,0,2,4,4,27,0,3,46,7,3,4,2,38,4,1
4788,51,0,1,3,2,2,14230,73,17,5,9,4,2,2,86,0,1,56,18,2,1,1,20,2,0
4789,59,0,0,1,2,2,17839,76,26,13,5,4,1,1,66,0,3,30,16,2,3,2,30,1,0
4790,43,0,2,0,0,3,13477,31,10,3,3,4,2,3,20,0,4,51,15,2,3,4,30,2,0
4791,36,0,1,4,3,2,5239,33,28,11,5,2,2,3,28,0,3,56,4,3,2,3,45,1,0
4792,26,0,0,2,1,4,14370,43,17,7,6,3,2,1,60,0,6,39,0,2,1,2,20,3,0
4793,20,1,2,0,1,5,19812,92,13,9,8,3,2,4,15,1,6,59,12,3,2,3,28,4,0
4794,54,1,2,4,0,4,13476,80,6,5,0,4,2,2,42,1,5,44,14,2,1,3,8,3,0
4795,51,1,1,1,2,2,17484,59,26,2,2,4,5,2,23,1,5,57,8,3,4,1,10,4,0
4796,55,0,2,3,1,3,6866,85,4,2,1,1,2,4,95,0,5,45,9,1,1,1,26,4,1
4797,32,0,0,0,1,5,3850,42,4,12,4,2,1,3,30,0,1,35,17,4,4,2,46,4,0
4798,25,0,2,4,1,4,13851,73,14,14,9,1,3,4,97,0,5,31,3,2,2,4,4,4,1
4799,33,0,1,4,1,2,16231,68,4,4,7,2,2,4,84,0,7,30,9,4,1,1,4,3,0
4800,56,0,0,3,2,3,5144,22,24,10,4,4,4,4,12,1,3,37,4,2,1,1,33,2,0
4801,34,0,2,0,0,2,9550,24,23,12,7,2,1,2,24,0,3,33,6,1,4,3,22,1,1
4802,23,1,2,0,2,4,13764,35,5,14,2,4,5,2,5,0,9,40,17,2,4,1,24,1,0
4803,59,0,2,1,2,4,8342,49,14,14,9,4,3,1,85,0,9,39,1,1,1,4,40,2,0
4804,35,0,0,0,1,5,11594,18,15,9,0,3,3,2,78,0,9,49,2,1,1,4,47,1,0
4805,47,1,2,3,1,3,6657,67,23,11,3,4,3,1,42,1,7,52,0,3,4,3,40,1,0
4806,35,0,1,0,2,1,12993,99,8,2,2,4,4,2,81,1,3,38,17,3,1,2,30,3,0
4807,23,1,0,1,2,2,3183,39,26,5,7,4,2,1,94,0,6,41,6,1,2,2,20,3,0
4808,45,1,0,4,2,3,16182,34,24,13,7,3,5,4,50,0,7,43,13,3,1,2,45,1,0
4809,47,1,2,0,3,1,18745,85,11,7,7,2,5,3,74,1,7,34,5,1,1,3,47,4,0
4810,51,0,0,3,1,3,4516,85,7,10,2,2,5,4,88,1,1,32,1,3,2,1,38,4,0
4811,21,1,1,0,0,2,7156,36,23,12,7,2,2,3,40,1,7,40,3,3,2,4,2,1,0
4812,50,1,0,2,0,2,8085,63,13,4,5,4,5,4,88,0,9,57,10,2,2,3,39,4,0
4813,22,0,1,1,0,5,6693,20,14,7,7,1,5,3,81,0,9,39,4,2,4,3,17,3,0
4814,27,1,2,4,3,4,15433,65,9,7,8,2,3,2,34,0,1,41,8,2,1,3,36,4,0
4815,43,0,0,2,3,4,15470,41,27,2,0,3,2,3,43,1,3,33,17,4,2,4,38,2,1
4816,34,0,1,3,0,4,15140,32,15,2,0,2,1,3,13,1,6,30,2,3,1,1,18,3,1
4817,50,1,2,0,0,5,15946,26,21,2,3,4,1,1,55,1,1,37,0,4,3,3,24,3,0
4818,28,0,1,1,0,4,5791,42,8,9,0,3,1,4,83,1,5,36,10,4,1,2,4,3,0
4819,58,0,0,0,2,3,3995,33,2,13,8,4,4,1,57,0,7,45,2,4,2,4,28,4,0
4820,21,1,0,0,1,4,5856,57,12,1,8,1,3,3,42,1,7,49,18,2,2,1,27,4,0
4821,27,1,1,0,3,4,10073,95,16,6,6,1,5,3,58,0,3,32,9,2,2,4,14,4,0
4822,26,1,2,0,3,2,12084,29,29,7,1,1,3,2,54,0,5,54,5,4,2,2,9,1,0
4823,58,1,2,1,2,5,9179,83,8,9,3,1,2,2,36,0,5,57,9,3,3,3,4,4,0
4824,35,0,2,2,3,5,3170,50,1,3,3,2,2,4,33,0,8,57,11,2,4,3,10,2,0
4825,54,1,2,3,0,4,3738,99,25,9,9,3,3,4,45,1,1,40,13,2,3,1,15,2,0
4826,49,1,1,2,3,1,17933,56,17,7,4,4,2,4,47,1,4,36,15,3,2,1,3,4,0
4827,29,1,0,1,2,2,4287,59,24,14,4,4,3,2,89,0,9,45,6,1,2,1,40,3,0
4828,57,0,1,3,1,4,9081,44,19,5,7,4,3,2,39,0,7,46,9,3,4,3,34,2,0
4829,37,0,0,4,0,1,15435,53,20,12,2,3,3,1,19,0,4,50,7,4,2,4,7,2,1
4830,24,0,0,2,3,3,7036,60,29,5,6,1,1,4,41,1,3,57,18,1,4,3,36,3,0
4831,48,0,1,1,0,2,7536,72,27,7,0,3,5,4,71,1,8,58,0,2,4,1,24,2,0
4832,58,0,1,1,1,5,13461,44,13,10,0,1,2,2,63,1,2,40,13,4,4,1,35,3,0
4833,53,1,2,1,3,1,11849,70,26,6,2,3,5,3,22,0,2,47,17,3,3,4,12,4,0
4834,42,0,0,3,0,4,8334,99,23,8,0,1,5,4,50,0,4,55,3,3,4,1,31,1,0
4835,24,0,2,0,2,1,11767,68,15,10,0,3,3,1,98,1,8,41,3,4,3,2,34,3,0
4836,49,0,2,4,2,5,11491,51,26,10,2,2,5,1,11,0,8,49,12,4,1,3,29,4,1
4837,25,1,1,3,1,3,4892,36,13,9,8,2,3,4,50,0,3,40,4,3,2,3,42,4,0
4838,23,1,2,3,1,1,8481,38,3,6,4,2,2,2,2,1,7,30,9,2,1,3,46,2,0
4839,48,0,2,2,1,4,19607,83,16,3,3,2,4,2,6,1,2,57,4,1,2,3,17,3,0
4840,42,1,2,4,3,1,9720,47,9,12,6,1,5,4,36,1,3,52,8,3,1,1,8,3,1
4841,25,0,1,1,1,3,10654,31,19,9,1,3,5,1,19,0,3,43,3,3,3,1,36,3,0
4842,51,1,2,3,3,1,6648,76,8,2,5,3,5,3,87,0,6,47,9,3,3,4,11,3,1
4843,37,1,2,4,0,3,16685,26,8,5,9,4,3,3,57,1,8,32,9,1,3,3,38,1,0
4844,34,0,1,2,2,3,8227,44,14,10,0,4,1,4,88,0,6,43,11,2,4,3,30,4,1
4845,59,1,1,0,0,2,17758,27,19,13,3,2,3,4,18,1,6,36,7,1,4,3,27,2,0
4846,51,0,1,4,2,2,8511,20,13,4,5,4,3,3,26,1,4,54,7,1,2,3,6,4,0
4847,28,0,0,1,1,4,13050,81,3,2,9,2,3,2,76,1,4,32,1,1,2,4,41,3,0
4848,56,0,1,3,0,4,10393,25,26,14,3,4,2,4,85,1,4,59,5,2,3,2,23,3,1
4849,29,1,0,0,0,4,14736,74,5,6,6,2,2,3,35,1,9,37,11,3,4,3,44,4,1
4850,39,1,1,2,1,3,17676,24,8,12,2,3,4,3,59,0,5,49,8,1,3,3,27,1,0
4851,25,0,1,1,0,3,4464,89,6,10,2,1,5,4,22,0,9,55,7,4,4,3,25,3,0
4852,22,0,1,0,3,2,15837,30,5,7,9,2,4,1,83,1,8,36,9,4,3,1,17,1,1
4853,30,1,0,2,2,3,13276,98,21,2,7,4,1,4,29,0,5,40,16,2,3,1,22,2,1
4854,36,0,2,1,1,2,6705,56,27,13,1,4,2,2,82,1,6,31,0,2,1,1,45,3,0
4855,51,1,1,3,3,1,17095,58,12,3,0,4,3,4,90,0,4,36,2,1,2,3,49,1,0
4856,23,1,0,2,3,4,9912,33,6,14,4,2,2,3,38,0,2,57,11,4,3,3,22,4,1
4857,23,1,1,0,1,4,3435,87,8,5,6,3,2,3,65,0,6,36,13,3,4,1,40,4,0
4858,36,0,2,1,0,5,13532,29,22,9,3,1,1,2,33,1,1,32,9,2,4,1,46,4,0
4859,38,0,0,4,2,2,7396,99,23,7,7,4,1,4,8,0,1,54,3,4,1,4,49,1,1
4860,24,1,1,1,3,5,19013,53,25,12,0,4,5,3,84,1,5,49,15,1,3,1,44,4,0
4861,51,0,1,0,0,4,16650,19,7,12,4,2,2,4,83,0,2,39,1,1,4,1,25,1,0
4862,41,0,1,0,1,5,10122,45,14,3,1,1,1,1,71,1,2,57,2,2,3,2,27,1,0
4863,25,1,2,4,1,1,15203,93,9,10,2,2,4,3,49,1,6,52,12,3,4,4,12,3,1
4864,54,1,0,0,2,5,12238,42,26,4,5,3,2,3,84,0,9,46,9,2,4,4,6,3,0
4865,41,0,1,1,1,1,18184,52,29,7,1,1,3,3,79,1,4,35,6,1,4,4,49,1,0
4866,20,1,1,2,2,4,4418,66,17,11,7,3,5,1,0,0,6,42,19,3,4,4,16,1,0
4867,39,0,0,1,1,3,17768,29,19,1,3,2,2,4,1,1,1,42,12,2,2,3,47,1,0
4868,41,1,2,0,1,2,14213,33,6,4,9,3,5,1,68,1,6,33,7,3,4,3,21,1,0
4869,30,1,2,4,3,5,11761,49,19,1,6,2,5,3,34,0,1,32,9,2,1,4,32,3,0
4870,32,0,2,4,0,1,10160,96,27,14,4,4,1,3,73,1,2,50,18,1,2,4,26,3,0
4871,22,0,2,3,3,4,11220,88,18,5,6,4,1,3,44,1,9,52,4,2,3,1,21,1,1
4872,28,0,2,4,2,4,10643,29,21,12,6,4,2,1,9,0,4,49,4,3,4,4,6,4,1
4873,31,0,1,4,3,3,14698,61,1,12,9,2,5,1,62,0,8,35,1,3,4,3,38,1,0
4874,42,0,1,0,1,4,14396,70,5,2,1,2,4,4,25,1,4,49,16,3,4,4,34,3,1
4875,33,1,1,2,1,4,15402,34,13,9,5,2,1,4,78,0,1,54,1,4,1,3,17,4,1
4876,52,1,0,2,0,3,17972,89,11,13,7,3,1,2,2,1,4,54,10,1,1,4,18,1,1
4877,37,0,2,0,2,4,9418,23,24,3,7,4,1,3,78,0,8,49,5,2,2,4,17,4,1
4878,28,1,0,4,1,1,9487,19,9,5,8,2,1,4,45,1,4,38,6,2,1,4,11,2,0
4879,42,0,2,1,0,5,7775,25,10,12,4,4,5,3,38,0,4,38,15,3,3,1,41,4,0
4880,29,1,2,2,0,5,4985,16,29,8,9,4,4,1,79,1,5,40,17,1,2,3,1,1,0
4881,38,1,0,0,1,1,7816,66,22,14,2,2,1,2,49,0,4,40,5,2,2,2,25,4,1
4882,24,0,1,1,1,5,15223,34,20,8,4,2,4,3,59,0,6,33,17,2,1,1,45,1,0
4883,42,0,0,4,2,4,10205,35,19,9,5,3,5,3,86,0,9,35,18,1,1,4,47,2,1
4884,49,0,1,0,0,5,3170,65,24,12,8,3,3,4,18,0,3,47,0,1,3,1,15,1,0
4885,44,1,2,2,0,5,6244,44,28,3,8,4,3,2,9,1,1,35,17,2,2,1,35,1,0
4886,47,0,1,1,0,4,18558,62,2,3,3,2,3,2,3,1,8,40,5,1,4,3,12,4,0
4887,53,0,2,1,2,5,8975,15,8,4,9,2,2,1,96,1,4,53,7,1,1,3,41,3,0
4888,44,0,2,2,0,4,10769,49,23,6,4,2,4,1,38,1,9,46,11,3,1,2,22,3,0
4889,29,0,1,1,3,3,11989,40,18,7,7,4,5,3,76,1,5,53,4,3,2,3,48,4,0
4890,33,0,2,2,3,3,16739,23,18,12,8,2,2,4,74,1,1,40,10,3,4,3,23,2,0
4891,49,0,1,0,0,5,9019,54,2,12,0,3,3,2,42,0,6,40,12,4,4,2,45,3,1
4892,44,1,0,3,3,3,15932,35,15,1,2,1,3,4,71,0,8,55,17,4,2,3,2,1,0
4893,33,1,2,4,3,5,3321,94,17,2,3,1,3,2,92,1,8,47,14,2,2,3,48,4,0
4894,54,1,2,0,2,3,12260,26,23,3,8,3,5,1,97,0,9,59,10,2,4,4,45,1,0
4895,53,1,0,4,0,5,11515,51,24,1,0,1,3,3,36,1,8,40,4,1,2,1,44,2,0
4896,29,0,2,4,2,2,8338,85,23,3,9,3,4,2,84,0,8,54,12,1,1,4,5,4,0
4897,54,0,0,2,0,1,13286,38,15,4,7,4,3,3,17,1,1,59,18,4,2,4,35,3,0
4898,30,1,0,3,1,3,11836,64,20,11,1,1,2,1,28,1,2,36,12,3,2,4,28,3,1
4899,30,1,2,4,3,4,6844,68,27,14,0,4,3,3,93,1,5,34,13,4,3,3,1,2,0
4900,40,1,0,4,2,1,12903,98,15,6,9,4,2,1,45,1,8,55,2,1,1,2,17,2,0
4901,40,0,0,0,2,5,13872,42,28,14,6,3,1,4,49,1,1,35,8,4,2,2,22,4,0
4902,41,0,0,3,1,1,11494,18,25,5,3,4,5,3,16,1,7,43,5,4,1,1,48,3,0
4903,26,0,2,3,1,4,6261,26,13,11,1,1,4,2,22,0,7,49,15,3,2,2,2,2,0
4904,36,1,0,4,3,4,17234,81,18,6,3,1,3,3,5,1,1,48,16,2,4,3,1,3,0
4905,21,1,1,3,3,5,13816,51,21,13,9,3,3,4,90,1,7,30,6,4,3,4,37,1,0
4906,31,1,1,0,0,3,16151,18,15,9,1,4,3,4,34,0,6,36,9,4,2,1,29,3,0
4907,37,1,0,2,0,3,3335,29,18,1,3,2,3,2,36,1,4,43,4,1,2,1,16,4,0
4908,30,1,1,4,1,2,4852,42,19,14,1,4,2,2,88,0,9,41,15,3,3,4,47,3,1
4909,35,0,2,1,3,4,7755,51,18,13,6,1,5,2,48,1,4,48,8,3,3,3,24,3,0
4910,37,0,0,4,3,2,5000,23,24,3,2,1,2,1,2,0,2,46,17,1,2,1,45,4,0
4911,54,0,2,4,1,4,15899,28,15,14,6,1,3,2,39,1,4,53,19,2,2,2,34,3,0
4912,45,0,1,2,1,2,8238,81,10,8,1,4,2,3,59,0,4,36,6,1,4,2,44,1,0
4913,35,0,1,1,2,3,10788,96,29,9,3,2,3,1,34,1,9,47,5,3,1,2,47,1,0
4914,25,1,1,1,1,4,8132,64,22,11,6,1,1,2,39,1,7,41,14,4,2,1,7,1,0
4915,31,0,1,1,2,3,3749,92,21,2,5,4,2,2,58,0,5,44,19,3,4,3,18,3,0
4916,32,1,2,2,0,1,13935,39,21,14,2,3,5,1,3,0,7,38,2,2,3,2,11,4,1
4917,23,0,0,3,1,3,19049,53,16,10,7,4,1,1,40,0,4,38,3,2,4,4,23,2,1
4918,58,1,2,1,1,4,12491,40,9,14,8,1,4,2,54,1,6,46,7,3,2,2,44,4,0
4919,21,1,0,3,1,1,11495,74,2,5,3,1,2,1,4,1,1,37,8,2,4,3,13,4,1
4920,45,1,1,0,2,2,5915,66,13,13,8,1,2,2,64,0,4,32,17,3,3,2,14,2,0
4921,46,1,1,2,1,5,8956,84,1,3,2,1,4,2,30,0,6,49,4,3,4,1,18,3,0
4922,46,1,1,3,1,4,10579,40,22,10,1,1,5,2,59,1,4,43,8,3,1,1,2,4,0
4923,34,1,1,1,3,5,11227,62,24,2,7,4,1,4,42,0,6,40,18,3,1,3,45,2,0
4924,27,0,2,1,3,5,15709,68,8,13,9,4,4,1,8,1,5,45,13,4,3,1,48,2,0
4925,26,1,0,3,3,1,13577,55,6,12,5,2,5,3,90,1,4,41,10,4,1,4,2,4,0
4926,59,1,0,3,1,2,18872,15,19,11,7,4,1,4,57,1,4,50,18,2,1,1,4,3,0
4927,31,0,1,0,3,3,3080,35,19,11,2,1,5,4,15,1,4,48,14,3,4,1,17,2,1
4928,32,1,2,2,0,1,12694,92,2,9,7,4,5,3,69,1,9,33,17,1,1,3,14,4,0
4929,36,0,1,4,3,2,15707,86,29,5,9,4,3,4,87,0,9,47,14,3,2,1,22,4,0
4930,36,0,0,0,1,3,12922,39,18,9,9,2,2,1,88,1,1,46,9,3,2,1,16,2,1
4931,55,1,0,0,3,3,5042,32,18,12,1,1,1,1,33,0,8,48,7,3,1,2,9,1,0
4932,40,1,2,0,3,2,14868,29,23,1,6,2,3,3,34,0,4,58,14,1,2,2,15,2,0
4933,27,0,0,1,3,3,6560,56,15,4,1,1,1,1,84,1,4,43,10,3,1,4,33,2,0
4934,24,1,2,3,0,4,10793,34,26,1,1,1,3,4,95,1,1,52,4,4,3,3,3,1,0
4935,45,0,1,2,0,4,13074,30,25,5,4,3,1,4,76,0,9,59,2,2,2,2,4,2,0
4936,35,1,1,1,2,1,19665,21,26,12,8,4,2,3,37,1,1,53,7,2,2,1,35,4,0
4937,55,0,2,0,1,3,7710,95,16,11,1,1,5,2,49,0,9,44,18,3,2,2,33,1,0
4938,47,1,1,2,0,3,15861,19,27,5,8,3,2,1,93,0,5,41,11,2,3,3,42,4,0
4939,48,1,2,1,0,2,10773,32,13,13,7,2,1,2,11,0,1,45,15,2,4,3,10,1,0
4940,31,0,1,4,0,4,11608,92,23,7,9,4,2,4,96,0,3,30,4,1,1,4,11,3,0
4941,56,0,1,0,1,5,19700,32,28,7,3,1,1,4,29,0,3,42,14,1,4,1,15,2,0
4942,49,0,0,1,2,1,14491,78,24,8,4,3,4,4,43,1,1,39,4,4,3,1,36,2,0
4943,42,0,0,1,1,4,4091,39,28,6,5,2,4,3,86,0,3,32,11,2,2,3,47,3,0
4944,35,1,2,0,3,2,4124,89,28,10,8,2,1,4,88,1,6,35,19,2,2,4,18,1,0
4945,33,0,1,4,2,1,13482,40,5,3,9,3,4,1,93,0,9,54,10,3,3,3,18,4,1
4946,29,0,1,3,3,5,4113,83,18,9,5,4,5,2,95,0,3,49,7,1,2,3,28,2,0
4947,26,1,1,4,0,1,4972,30,24,5,5,1,1,2,93,0,8,52,9,4,4,2,9,4,0
4948,56,1,0,0,1,4,14140,77,5,9,5,3,3,1,91,0,2,44,4,3,3,2,31,3,1
4949,48,0,2,3,3,5,10767,86,16,5,9,3,4,2,1,0,9,42,7,3,1,2,17,4,1
4950,22,1,2,1,2,2,7714,91,29,3,0,2,5,1,73,0,5,47,19,2,1,1,21,2,0
4951,34,0,2,4,3,1,10661,72,25,13,0,3,1,2,99,0,9,47,4,4,4,4,17,3,0
4952,55,1,1,4,3,4,10143,41,6,7,8,4,3,2,8,0,7,58,2,1,1,1,2,3,0
4953,38,0,2,3,0,2,11947,63,29,9,9,2,5,2,70,0,9,36,0,4,1,3,49,2,0
4954,32,1,0,1,3,5,14960,87,7,1,1,3,4,3,11,1,2,41,13,3,3,4,11,2,0
4955,40,0,0,4,3,1,6836,61,1,3,4,3,1,4,33,0,2,52,6,1,2,3,23,4,0
4956,56,0,2,3,0,3,15164,85,8,7,8,4,4,4,78,0,3,55,17,4,2,1,20,1,0
4957,46,1,1,4,2,4,17588,64,7,9,5,1,3,4,48,0,8,56,4,4,2,4,48,1,1
4958,48,1,0,1,0,4,10381,60,23,4,8,1,1,1,50,0,7,48,9,4,4,1,36,3,0
4959,39,0,0,1,3,3,3683,22,7,5,1,1,5,2,11,0,7,46,10,1,2,2,19,2,0
4960,44,0,1,2,1,2,4975,16,7,8,9,2,4,4,5,0,8,42,8,1,3,1,12,4,0
4961,25,1,1,3,0,4,3303,32,27,4,0,1,2,1,25,0,5,59,12,1,4,1,4,4,0
4962,55,1,2,0,0,2,15189,50,1,2,1,1,5,4,68,0,3,30,0,1,3,1,19,3,1
4963,21,1,0,4,3,5,10909,56,12,7,1,2,4,2,48,0,1,32,11,2,3,1,22,4,0
4964,41,1,0,1,1,3,7004,25,25,2,4,3,2,4,50,0,9,37,4,1,4,1,16,4,0
4965,51,1,2,4,2,2,12452,73,23,14,0,2,3,4,73,0,8,56,15,3,2,1,12,4,0
4966,35,1,2,4,1,5,10397,66,23,6,1,1,1,4,84,0,1,59,13,3,1,4,35,4,1
4967,37,1,0,0,0,1,8826,88,11,7,4,2,3,3,91,0,5,55,7,4,1,2,44,4,0
4968,24,1,0,1,1,4,12386,63,29,8,4,2,3,3,40,1,9,38,16,1,1,2,43,2,1
4969,55,1,1,2,2,3,10719,70,16,5,6,1,1,4,10,0,8,59,8,1,4,2,40,1,0
4970,49,0,1,3,1,1,14551,84,28,1,3,3,5,3,46,0,5,40,18,1,1,3,19,1,1
4971,38,1,0,4,1,1,19099,88,1,3,5,1,4,3,13,0,2,43,0,3,2,4,46,1,0
4972,42,1,0,0,1,1,11425,44,6,10,5,2,3,1,15,1,3,46,9,2,3,2,34,1,0
4973,53,0,1,0,0,2,14112,69,26,9,8,1,5,4,43,1,6,50,6,4,2,4,41,4,0
4974,32,0,2,3,3,4,4718,42,24,6,2,3,2,3,57,0,9,36,6,2,4,3,33,2,0
4975,48,0,2,3,3,3,3492,65,5,11,8,4,3,3,20,0,7,59,14,4,3,1,7,3,0
4976,55,0,0,1,1,4,14474,41,12,5,8,2,5,4,13,0,7,37,1,1,3,2,32,4,0
4977,41,0,0,4,0,4,11029,66,28,1,1,3,5,3,75,1,2,31,3,2,3,1,39,1,1
4978,55,0,1,4,0,4,15516,48,17,4,1,1,4,3,25,0,2,50,11,3,1,4,43,1,0
4979,28,1,0,3,0,5,11536,46,13,5,6,1,3,3,72,0,7,37,1,1,1,4,2,4,0
4980,58,0,2,2,3,5,8886,58,5,2,7,4,1,1,2,1,3,35,5,4,4,1,18,3,1
4981,38,0,1,4,0,5,17412,18,15,13,2,2,4,3,87,1,9,53,10,3,1,4,14,2,0
4982,57,0,1,0,1,5,11456,62,2,5,6,1,1,3,48,0,3,35,16,1,3,1,4,4,0
4983,25,1,2,3,3,4,11620,30,2,3,6,3,1,4,40,1,4,47,8,4,3,4,18,1,0
4984,34,0,2,4,0,4,17780,74,20,8,6,2,5,3,18,0,2,36,2,1,3,4,19,2,0
4985,39,1,1,1,1,3,11645,61,16,10,1,4,1,1,11,1,2,31,0,1,4,4,34,1,0
4986,28,0,0,3,3,3,18453,89,12,14,7,3,1,4,54,1,8,54,7,3,4,1,15,3,0
4987,51,0,2,0,0,3,11613,29,27,11,9,4,4,1,1,0,1,31,10,4,1,2,12,1,0
4988,23,1,1,1,2,3,9633,70,4,13,7,3,3,4,27,1,4,57,19,2,4,1,43,1,0
4989,37,1,0,3,1,3,15973,30,26,1,4,2,4,3,41,0,7,57,19,3,1,1,20,3,0
4990,24,0,0,3,2,5,18483,15,23,4,6,3,5,3,64,0,6,32,5,3,3,1,27,3,1
4991,39,1,1,4,3,4,19965,39,9,12,6,2,3,2,28,0,9,58,10,4,2,4,23,2,0
4992,42,1,2,1,0,3,5662,78,27,11,9,2,4,1,2,1,8,46,6,2,3,3,29,2,0
4993,30,0,0,3,1,2,18966,57,12,9,3,3,3,1,86,0,2,36,8,2,1,1,26,2,0
4994,56,0,2,0,1,3,7258,28,2,12,4,3,2,4,7,1,6,44,3,2,4,2,2,1,0
4995,41,0,1,1,1,3,9923,62,8,1,5,2,4,2,77,0,1,59,13,2,1,1,3,4,0
4996,23,1,2,4,2,4,13558,82,14,6,5,1,3,2,27,1,3,32,10,4,2,1,21,2,0
4997,48,0,0,2,0,5,4324,28,24,6,9,1,1,3,41,1,8,56,9,4,1,1,37,4,0
4998,53,0,1,3,0,1,17169,94,11,11,8,3,2,3,84,1,1,51,0,2,4,1,19,3,0
4999,32,1,0,2,0,4,3100,29,8,2,2,1,1,2,2,0,1,46,9,2,3,3,36,1,0
5000,28,1,0,3,2,5,19799,91,9,1,4,1,2,1,59,0,1,59,19,2,3,4,29,3,0
5001,50,0,1,4,3,2,12575,31,25,1,0,2,5,4,50,1,5,44,16,4,3,3,45,2,0
5002,26,1,1,4,2,1,16442,66,26,10,0,2,3,1,77,0,7,52,15,1,1,4,2,3,0
5003,23,0,2,4,3,5,18230,24,7,13,9,1,2,3,18,1,4,46,8,1,1,4,14,1,0
5004,38,1,1,4,2,5,4043,31,21,13,4,4,3,4,3,0,9,46,16,4,1,2,23,4,0
5005,49,0,2,1,0,4,17627,22,23,5,0,3,5,4,86,0,6,47,14,1,3,4,1,1,0
5006,50,1,1,1,0,5,7443,16,14,11,6,4,2,1,6,0,5,50,4,3,4,3,3,4,0
5007,54,1,0,3,0,3,12480,70,7,5,9,4,3,1,40,0,5,30,9,3,3,1,16,4,1
5008,40,1,2,1,2,5,7170,79,26,11,7,4,4,2,15,1,6,58,9,3,3,1,35,2,0
5009,50,1,1,3,1,1,7148,69,10,10,9,1,3,3,64,1,2,39,2,3,1,2,33,3,1
5010,38,0,2,1,2,5,3037,83,7,7,1,2,3,4,52,0,3,45,2,3,4,2,41,2,0
5011,50,1,2,1,3,2,11957,94,24,9,2,1,3,1,54,1,3,59,3,1,3,2,39,4,0
5012,51,0,2,1,2,3,15069,87,15,4,9,4,1,1,19,0,9,32,12,1,2,3,37,2,0
5013,21,1,0,0,3,1,13656,50,18,4,7,1,2,3,89,1,4,36,9,4,1,3,18,2,1
5014,29,1,1,4,2,1,7806,23,13,11,0,3,3,1,3,0,6,48,4,2,3,1,28,3,0
5015,21,0,1,0,1,4,7843,28,4,11,8,4,5,4,36,1,1,36,1,1,2,4,44,3,1
5016,21,1,2,1,1,4,16780,88,12,7,4,1,3,3,81,0,7,52,9,4,2,2,25,2,0
5017,43,1,1,1,0,3,3115,36,25,14,9,2,3,4,80,1,6,34,14,3,1,2,26,4,1
5018,36,0,0,0,1,1,19662,30,20,9,0,4,4,2,21,1,7,49,1,4,4,4,40,4,1
5019,51,1,2,3,2,2,19837,55,18,7,9,2,4,3,43,0,3,35,8,4,4,4,42,1,0
5020,35,0,0,4,1,5,16360,81,7,8,7,3,4,2,97,1,1,55,13,3,2,4,24,2,0
5021,35,1,0,3,0,5,19684,42,22,10,8,3,1,1,60,1,5,34,7,3,2,1,30,1,0
5022,58,1,1,4,2,5,11908,43,4,7,8,1,5,2,71,0,6,59,6,4,3,1,34,2,0
5023,50,1,1,2,3,4,9042,79,29,9,8,1,2,4,45,1,4,50,10,3,1,1,32,4,0
5024,43,0,2,4,2,1,8066,42,24,6,5,3,5,1,25,1,8,36,4,4,4,3,47,2,1
5025,20,1,0,3,0,1,3194,46,22,11,6,4,4,2,2,1,3,58,8,1,2,3,19,1,0
5026,30,1,1,4,1,2,4328,66,8,9,6,4,5,3,88,0,8,43,12,4,4,4,43,2,0
5027,40,1,2,2,1,4,9393,25,20,3,3,4,1,1,54,1,5,58,8,1,1,2,2,4,0
5028,23,1,2,2,2,2,10133,40,18,4,2,3,3,1,36,0,9,42,19,1,1,1,37,4,0
5029,26,1,1,1,3,1,16761,45,28,9,8,2,4,2,46,0,9,36,15,2,1,4,14,2,0
5030,45,1,0,2,3,5,17182,34,6,2,2,2,2,3,47,1,5,35,9,4,1,1,9,3,0
5031,31,1,2,0,3,4,17394,98,9,12,2,4,1,4,35,1,4,52,2,1,1,3,29,2,0
5032,50,1,1,3,3,4,16883,83,12,2,3,1,5,3,14,0,4,44,14,4,4,2,19,3,0
